Name,Type of transfer,Total,Accuracy,F1,pcp0,pcp1,pcp2,pcp3,pcp4,pcr0,pcr1,pcr2,pcr3,pcr4,pcf0,pcf1,pcf2,pcf3,pcf4,metadatapath
mass_ss3_with_channel_eeg_c4_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_c4_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20676,86.83014122654284,80.00734894478983,95.8,50.8,85.5,86.7,82.3,89.2,47.5,88.1,84.4,90.6,92.4,49.1,86.8,85.5,86.2,../metadata/mass_ss3_with_channel_eeg_c4_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_c4_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss3_with_channel_eeg_c4_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_mass_ss3_eeg_c4_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20576,65.45003888024883,57.18103307916672,83.7,21.9,60.7,89.3,58.6,80.5,63.1,65.4,31.3,66.1,82.0,32.5,62.9,46.3,62.1,../metadata/mass_ss3_with_channel_eeg_c4_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_mass_ss3_eeg_c4_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss3_with_channel_eeg_c4_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20576,88.17554432348366,81.16908157536537,97.2,44.1,87.2,87.4,84.7,91.4,55.1,87.4,91.1,87.8,94.2,49.0,87.3,89.2,86.2,../metadata/mass_ss3_with_channel_eeg_c4_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss3_with_channel_eeg_c4_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_c4_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20576,87.38821928460342,80.41165494196439,95.8,45.6,85.4,92.6,80.3,93.9,56.3,86.4,79.1,91.5,94.9,50.4,85.9,85.3,85.5,../metadata/mass_ss3_with_channel_eeg_c4_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_c4_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss3_with_channel_eeg_f4_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20676,62.633004449603405,52.94609936905818,81.1,17.8,62.5,89.1,59.1,82.1,66.0,66.3,17.5,64.1,81.6,28.0,64.4,29.3,61.5,../metadata/mass_ss3_with_channel_eeg_f4_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss3_with_channel_eeg_f4_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20676,86.25943122460824,78.31323015312573,94.8,53.7,79.3,92.2,89.8,92.7,36.7,92.1,78.6,79.0,93.8,43.6,85.3,84.8,84.1,../metadata/mass_ss3_with_channel_eeg_f4_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss3_with_channel_eeg_f4_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f4_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20676,86.99458309150705,80.74798914065305,92.5,54.3,84.2,89.7,88.3,92.7,53.4,90.2,82.9,80.1,92.6,53.8,87.1,86.2,84.0,../metadata/mass_ss3_with_channel_eeg_f4_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f4_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss3_with_channel_eeg_f4_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20576,59.8610031104199,50.35050765428311,75.8,16.9,62.0,87.7,43.9,83.1,59.1,52.9,26.0,55.6,79.3,26.3,57.1,40.1,49.1,../metadata/mass_ss3_with_channel_eeg_f4_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss3_with_channel_eeg_f4_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20576,88.23386469673406,81.1930373879992,97.5,40.3,86.4,90.6,87.0,91.1,58.1,89.0,87.4,87.9,94.2,47.6,87.7,89.0,87.5,../metadata/mass_ss3_with_channel_eeg_f4_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss3_with_channel_eeg_f4_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f4_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20576,87.80132192846035,80.41388298967472,97.3,40.7,84.7,91.7,86.2,90.8,53.8,90.3,85.1,85.9,94.0,46.4,87.4,88.3,86.1,../metadata/mass_ss3_with_channel_eeg_f4_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f4_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss3_with_channel_eeg_o2_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_mass_ss3_eeg_o2_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20676,72.57206422905784,66.15033673319188,89.0,26.4,70.2,90.4,64.8,80.6,61.1,73.8,52.8,77.8,84.6,36.8,71.9,66.7,70.7,../metadata/mass_ss3_with_channel_eeg_o2_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_mass_ss3_eeg_o2_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss3_with_channel_eeg_o2_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20676,85.98374927452117,79.64414054322117,94.2,50.8,83.0,87.9,85.1,90.8,53.5,89.2,79.3,83.5,92.4,52.1,86.0,83.4,84.3,../metadata/mass_ss3_with_channel_eeg_o2_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss3_with_channel_eeg_o2_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_o2_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20676,85.65486554459277,78.00180260010015,95.6,48.1,82.1,86.4,83.9,85.9,38.2,89.2,87.1,85.5,90.5,42.6,85.5,86.8,84.7,../metadata/mass_ss3_with_channel_eeg_o2_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_o2_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss3_with_channel_eeg_o2_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_mass_ss3_eeg_o2_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20576,66.99552877138414,60.22383097821561,88.7,20.2,65.5,91.0,51.1,76.4,59.8,63.3,48.5,76.4,82.1,30.2,64.4,63.3,61.2,../metadata/mass_ss3_with_channel_eeg_o2_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_mass_ss3_eeg_o2_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss3_with_channel_eeg_o2_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20576,88.49630637636079,81.25340452675255,97.5,43.5,84.2,92.8,89.8,91.7,53.7,92.2,82.9,86.4,94.6,48.1,88.0,87.6,88.0,../metadata/mass_ss3_with_channel_eeg_o2_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss3_with_channel_eeg_o2_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_o2_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20576,88.26788491446344,81.36328818406197,97.0,43.3,87.8,88.1,84.4,91.5,57.3,87.5,89.0,89.9,94.2,49.4,87.7,88.6,87.1,../metadata/mass_ss3_with_channel_eeg_o2_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_o2_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss3_with_channel_eeg_pz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_mass_ss3_eeg_pz_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20676,66.84078158251113,56.63489307047496,90.4,22.6,62.2,83.2,68.5,80.6,71.6,77.3,15.2,69.3,85.2,34.4,69.0,25.8,68.9,../metadata/mass_ss3_with_channel_eeg_pz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_mass_ss3_eeg_pz_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss3_with_channel_eeg_pz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20676,85.9885857999613,79.09148340327994,95.6,51.3,80.5,93.8,84.2,88.3,44.5,91.0,76.5,88.6,91.8,47.6,85.4,84.3,86.3,../metadata/mass_ss3_with_channel_eeg_pz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss3_with_channel_eeg_pz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_pz_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20676,87.28477461791452,80.13948214949048,96.3,51.3,85.7,85.3,84.5,90.0,44.3,88.1,87.1,89.7,93.1,47.5,86.9,86.2,87.0,../metadata/mass_ss3_with_channel_eeg_pz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_pz_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss3_with_channel_eeg_pz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_mass_ss3_eeg_pz_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20576,63.656687402799385,54.552522932938025,91.6,22.7,57.1,87.0,49.8,79.7,63.4,60.0,20.6,82.7,85.3,33.5,58.5,33.4,62.2,../metadata/mass_ss3_with_channel_eeg_pz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_mass_ss3_eeg_pz_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss3_with_channel_eeg_pz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20576,87.52916018662519,79.14900819116146,97.5,43.0,81.2,93.1,88.2,91.3,39.8,92.5,78.7,88.5,94.3,41.4,86.5,85.3,88.3,../metadata/mass_ss3_with_channel_eeg_pz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss3_with_channel_eeg_pz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_pz_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20576,87.71384136858475,80.00637377655188,96.3,48.3,83.9,89.7,84.5,93.0,46.8,89.2,86.9,81.7,94.6,47.6,86.5,88.3,83.1,../metadata/mass_ss3_with_channel_eeg_pz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_pz_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
shhs1_normal_with_channel_eeg_c3_a2_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c3_a2_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20676,85.68388469723351,78.88840826556117,95.4,47.4,85.1,80.6,84.2,89.8,48.3,84.8,87.4,86.4,92.5,47.8,85.0,83.9,85.3,../metadata/shhs1_normal_with_channel_eeg_c3_a2_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c3_a2_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
shhs1_normal_with_channel_eeg_c3_a2_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20676,86.78661249758173,79.68219142391196,94.2,49.4,84.6,87.3,85.8,89.8,44.9,88.7,84.6,88.0,91.9,47.0,86.6,85.9,86.9,../metadata/shhs1_normal_with_channel_eeg_c3_a2_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
shhs1_normal_with_channel_eeg_c3_a2_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_shhs1_normal_eeg_c3_a2_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20676,86.15302766492552,78.40993425421351,94.1,53.1,82.8,90.5,82.1,90.5,39.2,90.3,79.3,85.5,92.2,45.1,86.4,84.5,83.8,../metadata/shhs1_normal_with_channel_eeg_c3_a2_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_shhs1_normal_eeg_c3_a2_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
shhs1_normal_with_channel_eeg_c4_a1_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_to_isruc_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,17176,66.99464368886818,62.43010460835479,54.4,59.3,65.5,87.0,76.0,81.2,15.5,76.1,70.2,72.6,65.1,24.6,70.4,77.7,74.3,../metadata/shhs1_normal_with_channel_eeg_c4_a1_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_to_isruc_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
shhs1_normal_with_channel_eeg_c4_a1_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,17176,77.80624126688403,76.59928872349076,83.9,51.1,78.4,91.2,78.1,88.9,53.0,76.4,84.0,81.6,86.3,52.0,77.4,87.5,79.8,../metadata/shhs1_normal_with_channel_eeg_c4_a1_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
