Name,Type of transfer,Total,Accuracy,F1,pcp0,pcp1,pcp2,pcp3,pcp4,pcr0,pcr1,pcr2,pcr3,pcr4,pcf0,pcf1,pcf2,pcf3,pcf4,metadatapath
shhs1_osa_with_channel_eeg_c4_a1_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,7910,83.6156763590392,78.76017240926294,81.9,50.0,85.9,99.3,85.7,97.7,50.7,89.7,71.4,81.4,89.1,50.3,87.8,83.1,83.5,../metadata/shhs1_osa_with_channel_eeg_c4_a1_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
shhs1_osa_with_channel_eeg_c4_a1_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_shhs1_osa_eeg_c4_a1_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,7910,88.71049304677624,84.41074797665237,89.5,64.2,92.7,94.3,82.5,95.9,54.3,90.6,91.5,90.0,92.6,58.9,91.7,92.8,86.1,../metadata/shhs1_osa_with_channel_eeg_c4_a1_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_shhs1_osa_eeg_c4_a1_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
shhs1_osa_with_channel_eeg_c4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_to_mass_ss1_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,10379,68.33028230079971,61.206735737564365,65.6,52.8,70.9,64.5,72.3,75.5,15.2,82.6,60.2,74.9,70.2,23.6,76.3,62.3,73.6,../metadata/shhs1_osa_with_channel_eeg_c4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_to_mass_ss1_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
shhs1_osa_with_channel_eeg_c4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,10379,77.77242508912227,73.92558835428001,71.1,68.1,88.2,75.1,73.1,89.0,59.2,81.1,59.0,80.7,79.0,63.3,84.5,66.1,76.7,../metadata/shhs1_osa_with_channel_eeg_c4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
shhs1_osa_with_channel_eeg_c4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_shhs1_osa_eeg_c4_a1_to_mass_ss1_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,10379,77.79169476828208,74.02948178883031,70.3,65.7,88.3,72.8,80.0,90.4,59.8,81.3,61.2,74.9,79.1,62.6,84.6,66.5,77.4,../metadata/shhs1_osa_with_channel_eeg_c4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_shhs1_osa_eeg_c4_a1_to_mass_ss1_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
shhs1_osa_with_channel_eeg_c4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,11273,77.35296726692096,71.12956485999838,92.5,63.6,88.0,50.6,79.1,81.6,25.6,73.9,99.0,92.2,86.7,36.5,80.3,66.9,85.2,../metadata/shhs1_osa_with_channel_eeg_c4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
shhs1_osa_with_channel_eeg_c4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,11273,88.32608888494633,83.92093439664838,87.0,61.9,93.5,87.0,87.6,91.3,61.4,91.6,90.2,87.9,89.1,61.7,92.5,88.5,87.7,../metadata/shhs1_osa_with_channel_eeg_c4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
shhs1_osa_with_channel_eeg_c4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_shhs1_osa_eeg_c4_a1_to_mass_ss3_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,11273,88.60108223188149,84.16748134764788,90.6,59.8,92.5,92.4,87.4,89.9,62.7,93.7,86.4,86.6,90.3,61.2,93.1,89.3,87.0,../metadata/shhs1_osa_with_channel_eeg_c4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_shhs1_osa_eeg_c4_a1_to_mass_ss3_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
sleepedf_with_channel_eeg_fpz_cz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20676,63.58579996130779,52.56736779116226,91.5,14.1,56.9,96.3,74.5,66.6,39.1,89.6,33.3,33.1,77.1,20.8,69.6,49.5,45.9,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
sleepedf_with_channel_eeg_fpz_cz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20676,86.00309537628168,79.21564130730408,96.7,46.0,80.6,91.9,86.7,86.9,49.4,92.0,78.7,85.7,91.5,47.6,85.9,84.8,86.2,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
sleepedf_with_channel_eeg_fpz_cz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20676,85.0116076610563,78.00828948579104,91.4,46.8,83.8,87.0,82.0,90.8,44.3,84.3,84.6,85.2,91.1,45.5,84.1,85.8,83.6,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
sleepedf_with_channel_eeg_fpz_cz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20576,62.51944012441679,53.37052802065168,89.1,11.7,59.9,97.4,50.5,70.0,45.0,73.1,42.3,40.7,78.4,18.5,65.8,58.9,45.1,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
sleepedf_with_channel_eeg_fpz_cz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20576,87.75758164852257,81.01576076140287,97.5,46.0,86.2,84.5,86.3,91.4,56.9,87.2,88.9,86.7,94.4,50.9,86.7,86.7,86.5,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
sleepedf_with_channel_eeg_fpz_cz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20576,87.42709953343703,80.68327028832893,97.2,38.9,86.6,86.9,88.7,91.6,63.5,86.2,88.7,84.8,94.3,48.3,86.4,87.8,86.7,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
sleepedf_with_channel_eeg_pz_oz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_pz_oz_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20676,70.83575159605341,61.81411714583486,85.4,15.6,65.0,88.1,86.3,78.3,36.3,82.8,58.9,48.7,81.7,21.8,72.8,70.6,62.3,../metadata/sleepedf_with_channel_eeg_pz_oz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_pz_oz_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
sleepedf_with_channel_eeg_pz_oz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20676,86.4335461404527,78.90010025401516,93.8,50.1,81.1,89.2,92.1,92.6,42.7,91.7,81.9,76.8,93.2,46.1,86.1,85.4,83.7,../metadata/sleepedf_with_channel_eeg_pz_oz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
sleepedf_with_channel_eeg_pz_oz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_pz_oz_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20676,85.4178757980267,77.62924919877283,87.6,51.6,84.2,88.5,85.7,92.2,33.4,83.7,84.2,89.4,89.9,40.5,83.9,86.3,87.5,../metadata/sleepedf_with_channel_eeg_pz_oz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_pz_oz_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
sleepedf_with_channel_eeg_pz_oz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_pz_oz_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20576,70.3003499222395,60.047557383391066,80.7,20.9,66.1,65.7,75.6,84.1,22.3,67.9,70.2,51.8,82.3,21.6,67.0,67.9,61.5,../metadata/sleepedf_with_channel_eeg_pz_oz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_pz_oz_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
sleepedf_with_channel_eeg_pz_oz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20576,87.45625972006218,80.54496474940535,97.8,46.1,84.7,92.8,78.1,91.6,54.9,87.3,82.5,92.5,94.6,50.1,86.0,87.4,84.7,../metadata/sleepedf_with_channel_eeg_pz_oz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
sleepedf_with_channel_eeg_pz_oz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_pz_oz_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20576,88.0394634525661,80.61830922187022,97.2,44.5,84.4,90.6,86.3,91.4,49.4,90.4,83.7,89.3,94.2,46.8,87.3,87.0,87.8,../metadata/sleepedf_with_channel_eeg_pz_oz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_pz_oz_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
isruc_with_channel_eeg_c4_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_c4_a1_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20676,77.34087831301993,71.4785062251701,94.8,23.7,77.2,79.7,84.0,81.1,73.2,75.9,76.5,75.5,87.4,35.8,76.5,78.1,79.5,../metadata/isruc_with_channel_eeg_c4_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_c4_a1_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
isruc_with_channel_eeg_c4_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20676,83.3865351131747,76.78825988507988,96.5,45.0,83.3,88.6,71.0,80.5,46.9,85.2,82.1,93.6,87.8,46.0,84.2,85.2,80.8,../metadata/isruc_with_channel_eeg_c4_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
isruc_with_channel_eeg_c4_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_isruc_eeg_c4_a1_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20676,86.29328690268909,78.42535112064957,95.1,48.2,81.4,87.9,89.3,90.4,39.7,91.3,83.4,79.8,92.7,43.5,86.1,85.6,84.2,../metadata/isruc_with_channel_eeg_c4_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_isruc_eeg_c4_a1_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
isruc_with_channel_eeg_c4_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_c4_a1_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20576,75.56862363919129,69.64426984999753,89.7,24.0,76.1,70.9,86.1,84.6,61.8,64.0,86.0,73.6,87.1,34.6,69.5,77.8,79.3,../metadata/isruc_with_channel_eeg_c4_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_c4_a1_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
isruc_with_channel_eeg_c4_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20576,87.44653965785379,80.6873113129785,97.9,43.2,84.3,92.2,82.9,90.1,58.5,89.4,80.3,92.2,93.9,49.7,86.8,85.8,87.3,../metadata/isruc_with_channel_eeg_c4_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
isruc_with_channel_eeg_c4_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_isruc_eeg_c4_a1_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20576,87.33475894245724,80.4582029659657,96.3,43.5,85.9,92.4,79.8,93.2,58.6,85.7,81.7,91.2,94.7,49.9,85.8,86.7,85.1,../metadata/isruc_with_channel_eeg_c4_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_isruc_eeg_c4_a1_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
isruc_with_channel_eeg_o2_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_o2_a1_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20676,74.72915457535306,67.89014585101023,87.7,23.0,74.3,70.1,88.3,82.6,53.2,72.6,81.3,63.1,85.1,32.1,73.5,75.3,73.6,../metadata/isruc_with_channel_eeg_o2_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_o2_a1_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
isruc_with_channel_eeg_o2_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20676,85.60650029019152,79.06344741218506,94.9,45.8,82.6,90.3,82.7,90.4,53.9,87.9,76.5,87.7,92.6,49.6,85.2,82.8,85.2,../metadata/isruc_with_channel_eeg_o2_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
isruc_with_channel_eeg_o2_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_isruc_eeg_o2_a1_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20676,86.45772876765331,79.4932106255017,93.7,54.0,84.3,87.3,83.7,92.5,44.8,87.5,83.0,85.4,93.1,48.9,85.9,85.1,84.5,../metadata/isruc_with_channel_eeg_o2_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_isruc_eeg_o2_a1_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
isruc_with_channel_eeg_o2_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_o2_a1_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20576,73.4253499222395,67.10952500438283,96.3,24.4,71.1,68.0,85.4,77.8,72.6,69.0,88.8,53.7,86.1,36.5,70.0,77.0,65.9,../metadata/isruc_with_channel_eeg_o2_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_o2_a1_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
