Name,Type of transfer,Total,Accuracy,F1,pcp0,pcp1,pcp2,pcp3,pcp4,pcr0,pcr1,pcr2,pcr3,pcr4,pcf0,pcf1,pcf2,pcf3,pcf4,metadatapath
shhs1_osa_with_channel_eeg_c4_a1_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_shhs1_osa_eeg_c4_a1_to_isruc_eeg_f4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,17176,79.35491383325571,78.10750992902211,85.9,54.0,78.2,88.0,86.0,87.1,53.9,79.4,90.5,78.5,86.5,53.9,78.8,89.2,82.1,../metadata/shhs1_osa_with_channel_eeg_c4_a1_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_shhs1_osa_eeg_c4_a1_to_isruc_eeg_f4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
shhs1_osa_with_channel_eeg_c4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_to_mass_ss1_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,10379,68.59042296945755,61.349789206355716,80.8,50.6,65.1,60.4,76.3,70.6,13.5,86.8,62.1,72.4,75.4,21.4,74.4,61.2,74.3,../metadata/shhs1_osa_with_channel_eeg_c4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_to_mass_ss1_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
shhs1_osa_with_channel_eeg_c4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,10379,78.00366123904037,73.99586701202081,72.6,65.9,85.2,77.0,80.0,88.9,56.9,84.2,60.5,73.3,79.9,61.1,84.7,67.8,76.5,../metadata/shhs1_osa_with_channel_eeg_c4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
shhs1_osa_with_channel_eeg_c4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_shhs1_osa_eeg_c4_a1_to_mass_ss1_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,10379,79.17911166779074,75.41048085446992,70.9,65.1,89.9,79.1,85.2,93.2,66.7,82.3,58.9,70.4,80.6,65.9,85.9,67.6,77.1,../metadata/shhs1_osa_with_channel_eeg_c4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_shhs1_osa_eeg_c4_a1_to_mass_ss1_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
shhs1_osa_with_channel_eeg_c4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,11273,81.68189479286792,73.73777212383716,88.8,69.3,85.3,64.4,85.6,84.4,22.7,85.7,97.7,84.2,86.5,34.2,85.5,77.6,84.9,../metadata/shhs1_osa_with_channel_eeg_c4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
shhs1_osa_with_channel_eeg_c4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,11273,87.81158520358379,83.62121929114069,90.2,62.4,93.9,90.8,80.5,89.0,59.6,90.2,88.7,91.9,89.6,61.0,92.0,89.7,85.8,../metadata/shhs1_osa_with_channel_eeg_c4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
shhs1_osa_with_channel_eeg_c4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_shhs1_osa_eeg_c4_a1_to_mass_ss3_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,11273,88.89381708507051,84.89618110767529,88.2,61.6,93.7,88.7,89.2,93.2,66.0,92.1,89.8,86.7,90.6,63.7,92.9,89.3,88.0,../metadata/shhs1_osa_with_channel_eeg_c4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_shhs1_osa_eeg_c4_a1_to_mass_ss3_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
sleepedf_with_channel_eeg_fpz_cz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20676,61.293286902689104,49.442338576895935,93.5,18.4,52.5,96.2,65.2,59.6,25.1,91.6,22.0,41.4,72.7,21.2,66.8,35.8,50.7,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
sleepedf_with_channel_eeg_fpz_cz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20676,86.44805571677307,79.36696178126569,95.0,51.0,81.5,87.3,90.8,90.9,44.5,90.5,85.4,78.8,92.9,47.5,85.7,86.3,84.3,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
sleepedf_with_channel_eeg_fpz_cz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20676,87.70555233120525,80.6081364123439,96.0,55.5,85.2,89.9,82.8,92.2,43.0,88.3,84.1,91.5,94.0,48.4,86.7,86.9,86.9,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
sleepedf_with_channel_eeg_fpz_cz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20576,64.06493001555211,55.653350396343505,83.0,15.3,62.6,97.0,48.5,75.2,45.8,66.3,42.6,57.9,78.9,23.0,64.4,59.3,52.8,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
sleepedf_with_channel_eeg_fpz_cz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20576,86.50369362363921,79.02749299425975,97.8,42.9,80.4,92.2,86.4,89.4,50.1,92.3,77.2,84.8,93.4,46.2,85.9,84.0,85.6,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
sleepedf_with_channel_eeg_fpz_cz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20576,87.9811430793157,80.0669612275382,96.5,44.6,86.4,90.5,80.5,91.9,45.1,88.1,86.9,91.0,94.1,44.9,87.2,88.7,85.4,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
sleepedf_with_channel_eeg_pz_oz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_pz_oz_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20676,68.7028438769588,60.04196582284329,84.5,16.7,63.6,89.7,66.5,80.5,34.5,74.1,46.4,64.7,82.5,22.5,68.5,61.2,65.6,../metadata/sleepedf_with_channel_eeg_pz_oz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_pz_oz_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
sleepedf_with_channel_eeg_pz_oz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20676,86.33681563165024,78.37394858279701,94.5,45.0,82.0,90.8,87.3,91.8,41.5,91.1,78.9,82.4,93.1,43.2,86.3,84.5,84.8,../metadata/sleepedf_with_channel_eeg_pz_oz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
sleepedf_with_channel_eeg_pz_oz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_pz_oz_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20676,86.45289224221321,77.96005633643995,94.4,50.4,81.6,92.6,85.1,92.6,35.0,91.3,76.6,84.9,93.5,41.3,86.2,83.8,85.0,../metadata/sleepedf_with_channel_eeg_pz_oz_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_pz_oz_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
sleepedf_with_channel_eeg_pz_oz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_pz_oz_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20576,71.15085536547434,61.47802168841344,93.5,24.5,61.9,76.1,74.9,78.3,44.4,81.6,61.8,39.8,85.2,31.6,70.4,68.2,52.0,../metadata/sleepedf_with_channel_eeg_pz_oz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_pz_oz_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
sleepedf_with_channel_eeg_pz_oz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20576,88.0491835147745,80.76430379197225,97.5,41.8,83.7,91.6,90.4,90.3,52.9,92.1,85.4,84.3,93.8,46.7,87.7,88.4,87.2,../metadata/sleepedf_with_channel_eeg_pz_oz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
sleepedf_with_channel_eeg_pz_oz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_pz_oz_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20576,86.59603421461898,79.25234310686109,98.0,43.5,81.2,92.0,83.9,88.2,49.7,91.9,78.8,88.1,92.9,46.4,86.2,84.9,85.9,../metadata/sleepedf_with_channel_eeg_pz_oz_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_pz_oz_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
isruc_with_channel_eeg_c4_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_c4_a1_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20676,76.03017991874637,69.53438720303174,86.9,20.9,83.2,73.5,88.7,89.7,71.0,67.0,86.0,63.0,88.2,32.3,74.2,79.2,73.7,../metadata/isruc_with_channel_eeg_c4_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_c4_a1_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
isruc_with_channel_eeg_c4_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20676,86.49158444573419,79.69572657747227,97.0,48.6,83.0,87.1,85.7,87.6,49.3,90.8,84.4,84.4,92.0,48.9,86.7,85.7,85.1,../metadata/isruc_with_channel_eeg_c4_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
isruc_with_channel_eeg_c4_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_isruc_eeg_c4_a1_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20676,86.54478622557554,79.65389274115245,94.6,46.7,83.0,90.3,86.4,91.4,48.4,88.4,80.2,87.9,93.0,47.5,85.6,85.0,87.2,../metadata/isruc_with_channel_eeg_c4_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_isruc_eeg_c4_a1_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
isruc_with_channel_eeg_c4_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_c4_a1_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20576,73.77041213063764,67.69600696104429,92.5,23.3,75.5,65.3,79.6,83.9,66.4,61.0,82.8,71.7,88.0,34.5,67.5,73.0,75.5,../metadata/isruc_with_channel_eeg_c4_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_c4_a1_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
